# w   G_w   Sigma_w    chi_NN_w    chi_SS_w  (D: 1, T: 0.0001, U: 1.88, half-filling)
2.233257123470687056e+00 9.454539833946585051e-03 6.193386760616986786e-01 -2.970231288539865178e-02 1.067690730845880509e-01 -5.492462521979990520e-03 1.455567667182759983e+00 -7.176423579957813548e-02 -2.182101625347198162e-02 1.255858251363433861e-02 -3.917818595932863815e-03 1.701211546675892271e-03
2.255589694705393722e+00 8.668130689150255544e-03 6.082348734099869425e-01 -2.723173569339067471e-02 1.047250210432555395e-01 -5.015696279068226904e-03 1.450051980016438424e+00 -6.844634864646437222e-02 -2.148000475138414980e-02 1.197837827526208009e-02 -3.869370788480235978e-03 1.646333199211037247e-03
2.278145591652447788e+00 7.944969891506727458e-03 5.974481287926195483e-01 -2.495985904414962930e-02 1.027462201821389698e-01 -4.579980717303880344e-03 1.444530156956014277e+00 -6.522467355413316681e-02 -2.113484106673753013e-02 1.141873173654394009e-02 -3.820714563278997892e-03 1.592092276738558097e-03
2.300927047568972483e+00 7.279972383661400398e-03 5.869664590858593156e-01 -2.287070775884722865e-02 1.008297969291274132e-01 -4.181652843704142253e-03 1.439005010607246948e+00 -6.210013019585697291e-02 -2.078621968724168878e-02 1.087922010002740671e-02 -3.771846255001519172e-03 1.538524783074355241e-03
2.323936318044662386e+00 6.668504395003843448e-03 5.767788633111879948e-01 -2.094972441777532071e-02 9.897310989513807833e-02 -3.817419601777560789e-03 1.433480799944572892e+00 -5.907337198839349157e-02 -2.043480321213565071e-02 1.035941089281034941e-02 -3.722764218022994991e-03 1.485666404995238154e-03
2.347175681225109223e+00 6.106324811311443154e-03 5.668740232286184622e-01 -1.918358516764910940e-02 9.717350987949391339e-02 -3.484305985451990884e-03 1.427959714570605110e+00 -5.614497698298759332e-02 -2.008120123966605081e-02 9.858864092143530822e-03 -3.673470696053371919e-03 1.433552320729000263e-03
2.370647438037360555e+00 5.589550482783173235e-03 5.572415809282503796e-01 -1.756009073358089784e-02 9.542857056591524945e-02 -3.179623123750432989e-03 1.422445356052666643e+00 -5.331520174705844939e-02 -1.972600621804362908e-02 9.377134047025238381e-03 -3.623969472413621131e-03 1.382217013402964540e-03
2.394353912417733987e+00 5.114621805239584831e-03 5.478715443508340721e-01 -1.606805828923084378e-02 9.373597670770328349e-02 -2.900935928373260531e-03 1.416941183041175112e+00 -5.058412761388293710e-02 -1.936976545384113887e-02 8.913771203840938073e-03 -3.574268100602271108e-03 1.331694090586581876e-03
2.418297451541911336e+00 4.678267308850695728e-03 5.387543022170748763e-01 -1.469721020901463768e-02 9.209352395691428050e-02 -2.646032913361885675e-03 1.411450561104508727e+00 -4.795161429031245814e-02 -1.901299646320219958e-02 8.468323645389047583e-03 -3.524375979825807026e-03 1.282016111009737181e-03
2.442480426057330511e+00 4.277477188523888356e-03 5.298806070029057347e-01 -1.343809091136456864e-02 9.049911286239531449e-02 -2.412902578474603044e-03 1.405976730136764719e+00 -4.541730806036642365e-02 -1.865618378592691015e-02 8.040338453684771347e-03 -3.474305018143258178e-03 1.233214419475886590e-03
2.466905230317903985e+00 3.909481085165858981e-03 5.212415206060373452e-01 -1.228199705650531368e-02 8.895073627075444911e-02 -2.199713437927526549e-03 1.400522641175498739e+00 -4.298067116696378809e-02 -1.829978739613212849e-02 7.629362907752676622e-03 -3.424070000356858184e-03 1.185318990918275478e-03
2.491574282621082936e+00 3.571719094057397396e-03 5.128287620865383811e-01 -1.122088646657711138e-02 8.744653879958508291e-02 -2.004791567299456234e-03 1.395092213629982592e+00 -4.064083991916821181e-02 -1.794420938817820055e-02 7.234945528214551530e-03 -3.373687541760456154e-03 1.138358284469067998e-03
2.516490025447293721e+00 3.261834592000782945e-03 5.046342223206156108e-01 -1.024735559145471993e-02 8.598472700239279121e-02 -1.826610789037889926e-03 1.389688754996977638e+00 -3.839684331758989877e-02 -1.758989723602799940e-02 6.856636980866823682e-03 -3.323176093075904790e-03 1.092359108325983812e-03
2.541654925701766654e+00 2.977646387209125899e-03 4.966500764795098721e-01 -9.354552015044377555e-03 8.456358726320489794e-02 -1.663772457910633884e-03 1.384315332312364921e+00 -3.624746270670851922e-02 -1.723717735802735018e-02 6.493990851630053636e-03 -3.272556918656346989e-03 1.047346496110012877e-03
2.567071474958784183e+00 2.717139712231846343e-03 4.888683890104064123e-01 -8.536146158724652877e-03 8.318141341342810691e-02 -1.514996243592477143e-03 1.378973213181212243e+00 -3.419136050287192169e-02 -1.688645647063619082e-02 6.146564305263755440e-03 -3.221852629246898820e-03 1.003343595311829203e-03
2.592742189708372003e+00 2.478457218730556987e-03 4.812831628198931955e-01 -7.786302990600508893e-03 8.183686824014291261e-02 -1.379112431733699184e-03 1.373670107265249518e+00 -3.222684765580423327e-02 -1.653796366806266002e-02 5.813918640083426750e-03 -3.171086657981068979e-03 9.603715683244958739e-04
2.618669611605455749e+00 2.259868774225308810e-03 4.738862634692844189e-01 -7.099587139183200640e-03 8.052825808797470231e-02 -1.255040400825281621e-03 1.368403894774484542e+00 -3.035225882639881051e-02 -1.619209885071767885e-02 5.495619750615314894e-03 -3.120285489722999985e-03 9.184495064573952290e-04
2.644856307721510369e+00 2.059782626273178735e-03 4.666715764564307589e-01 -6.470997966691708486e-03 7.925426863987272696e-02 -1.141793924850944414e-03 1.363179372419086599e+00 -2.856563506629937466e-02 -1.584912223236023890e-02 5.191238509694173081e-03 -3.069475888704696967e-03 8.775943572215480102e-04
2.671304870798725695e+00 1.876722600389508664e-03 4.596326340852796011e-01 -5.895897934209613084e-03 7.801354227793577678e-02 -1.038465274378053832e-03 1.357998691786921786e+00 -2.686491323299095707e-02 -1.550926074024234005e-02 4.900351080967878074e-03 -3.018686182834719178e-03 8.378208650711674484e-04
2.698017919506713103e+00 1.709323491684408905e-03 4.527634184528693262e-01 -5.369998124084192533e-03 7.680481865230337490e-02 -9.442209886510177785e-04 1.352864750036316899e+00 -2.524788291793265971e-02 -1.517280554929309987e-02 4.622539172140944889e-03 -2.967945674217794053e-03 7.991415256812498978e-04
2.724998098701780336e+00 1.556321241910096605e-03 4.460578828964248399e-01 -4.889327380210502574e-03 7.562684888732773558e-02 -8.582945939633185306e-04 1.347779059697657100e+00 -2.371223423345563547e-02 -1.483994909668874020e-02 4.357390238581717798e-03 -2.917284331288043028e-03 7.615665537371872672e-04
2.752248079688798033e+00 1.416547003588439430e-03 4.395104879123889474e-01 -4.450213659938075279e-03 7.447848852088156946e-02 -7.799819619655305736e-04 1.342744274245417646e+00 -2.225552918172216815e-02 -1.451091012586444920e-02 4.104497646155494915e-03 -2.866732808217890057e-03 7.251038641112086394e-04
2.779770560485685937e+00 1.288919691111208325e-03 4.331157351905061126e-01 -4.049260632662197643e-03 7.335861431007062450e-02 -7.086357862965964038e-04 1.337762040537784358e+00 -2.087526065973462769e-02 -1.418588282895594070e-02 3.863460801342241246e-03 -2.816322376714283041e-03 6.897590662023736280e-04
2.807568266090542775e+00 1.172439934114216913e-03 4.268684189509927562e-01 -3.683328683788524970e-03 7.226616722947243332e-02 -6.436611701336573954e-04 1.332834241514117890e+00 -1.956884148120264372e-02 -1.386503910769864081e-02 3.633885255871296700e-03 -2.766084227958307863e-03 6.555354711231814327e-04
2.835643948751448207e+00 1.066184111921626449e-03 4.207633968982482098e-01 -3.349516173387139147e-03 7.120011132605430504e-02 -5.845113133510944359e-04 1.327961850818406120e+00 -1.833363819438343575e-02 -1.354854755404463068e-02 3.415382792267631501e-03 -2.716050733726959199e-03 6.224341113272976924e-04
2.864000388238962636e+00 9.692990985652701671e-04 4.147960249027865531e-01 -3.045142927183861620e-03 7.015950865301645578e-02 -5.306838198326883915e-04 1.323147314182647749e+00 -1.716694590556293656e-02 -1.323655231039743037e-02 3.207571495872452248e-03 -2.666252557113267876e-03 5.904537721901116643e-04
2.892640392121352377e+00 8.809977124669826631e-04 4.089616276802381933e-01 -2.767735941315685455e-03 6.914342588625776997e-02 -4.817173646593474190e-04 1.318391771899697362e+00 -1.606605892683932169e-02 -1.292918683348251961e-02 3.010075818082855442e-03 -2.616721827436658057e-03 5.595910349777641910e-04
2.921566796042565972e+00 8.005541240883909089e-04 4.032554701033455036e-01 -2.515014955037100496e-03 6.815092875808703710e-02 -4.371885249853206534e-04 1.313694751899645796e+00 -1.502828225440881391e-02 -1.262657124951587981e-02 2.822526634765292960e-03 -2.567489562208387973e-03 5.298403305712209594e-04
2.950782464002991823e+00 7.272987626357295529e-04 3.976735030708255514e-01 -2.284876449661354513e-03 6.718121103882745970e-02 -3.967084864194558858e-04 1.309058590841834180e+00 -1.405087040929797748e-02 -1.232881332199435055e-02 2.644561303042227297e-03 -2.518586307846965976e-03 5.011940032505961349e-04
2.980290288643021590e+00 6.606152967453114049e-04 3.922115002870918965e-01 -2.075384163104111376e-03 6.623344359617000521e-02 -3.599207924838958989e-04 1.304483463949008382e+00 -1.313112731275803760e-02 -1.203600753497937985e-02 2.475823718940071364e-03 -2.470042354099066025e-03 4.736423837916134286e-04
3.010093191529451762e+00 5.999364350108468127e-04 3.868654889255073170e-01 -1.884755896850926534e-03 6.530684870232494887e-02 -3.264986506837583291e-04 1.299969929541758384e+00 -1.226637436765553452e-02 -1.174823799354348004e-02 2.315964377724972177e-03 -2.421886722983039152e-03 4.471738710809691655e-04
3.040194123444746488e+00 5.447404855340766405e-04 3.816316399983993857e-01 -1.711352707466792149e-03 6.440068037433777093e-02 -2.961426546459582088e-04 1.295518322757069463e+00 -1.145397041636386434e-02 -1.146557653450653962e-02 2.164640438146079975e-03 -2.374148202326049114e-03 4.217750214208690319e-04
3.070596064679194104e+00 4.945481127108276864e-04 3.765062734280371082e-01 -1.553668717739033157e-03 6.351422471241718881e-02 -2.685786753658537390e-04 1.291128825315839501e+00 -1.069132134722048343e-02 -1.118808451224028062e-02 2.021515791257907490e-03 -2.326854337148309866e-03 3.974306446649431132e-04
3.101302025325986200e+00 4.489192691760600113e-04 3.714859329022420220e-01 -1.410321478098408923e-03 6.264681232234536878e-02 -2.435558947961862647e-04 1.286802039745322590e+00 -9.975884492823003727e-03 -1.091581176216267074e-02 1.886261134006036707e-03 -2.280031597853750085e-03 3.741239063083219791e-04
3.132315045579245893e+00 4.074503702000930303e-04 3.665671103016389099e-01 -1.280043089723053879e-03 6.179777023992016893e-02 -2.208449924850971330e-04 1.282537109747713622e+00 -9.305192837241828274e-03 -1.064879967533637062e-02 1.758554047335025286e-03 -2.233705210425054009e-03 3.518364346435590021e-04
3.163638196035038597e+00 3.697714124019581988e-04 3.617465944681383938e-01 -1.161671152709513625e-03 6.096648177711605499e-02 -2.002363682213972873e-04 1.278334183368788679e+00 -8.676837293543203378e-03 -1.038707862049364009e-02 1.638079078214737605e-03 -2.187899348408647946e-03 3.305484320912845260e-04
3.195274577995388832e+00 3.355436508646095456e-04 3.570212691775250247e-01 -1.054141468514955757e-03 6.015235120336948071e-02 -1.815386685299485992e-04 1.274193070595878163e+00 -8.088488438596882352e-03 -1.013066713154429921e-02 1.524527824679462002e-03 -2.142637209739838965e-03 3.102387898195088471e-04
3.227227323775342605e+00 3.044570692932043149e-04 3.523881128920122729e-01 -9.564800922250093172e-04 5.935480336827980707e-02 -1.645772388663199054e-04 1.270113253982858348e+00 -7.537896668627747446e-03 -9.879584559334117499e-03 1.417599022732291816e-03 -2.097939986800734062e-03 2.908852047781308172e-04
3.259499597013096217e+00 2.762283125920893647e-04 3.478442777904517391e-01 -8.677968375528129089e-04 5.857329697636126653e-02 -1.491928511590367296e-04 1.266094543606947065e+00 -7.022895540155732995e-03 -9.633828152606570272e-03 1.316998633782488727e-03 -2.053827860913807948e-03 2.724642982948694762e-04
3.292094592983227042e+00 2.505984750307955577e-04 3.433869743864988999e-01 -7.872783281575524350e-04 5.780730442016279724e-02 -1.352403671232424096e-04 1.262136222240427763e+00 -6.541406080904812841e-03 -9.393393436178312100e-03 1.222439931152675442e-03 -2.010319527974071142e-03 2.549517354051723654e-04
3.325015538913059121e+00 2.273312445589538943e-04 3.390135502890545549e-01 -7.141821678378341802e-04 5.705632505555824352e-02 -1.225876182291184627e-04 1.258237702130642788e+00 -6.091436871254529012e-03 -9.158271187444146089e-03 1.133643584112178915e-03 -1.967432053975226927e-03 2.383223441209455108e-04
3.358265694302189797e+00 2.062110614095529067e-04 3.347214567114668027e-01 -6.478311556132051270e-04 5.631987917792180554e-02 -1.111143053824066931e-04 1.254398306412273012e+00 -5.671085539327877685e-03 -8.928439634991819362e-03 1.050337737858505127e-03 -1.925181093869206012e-03 2.225502338807224217e-04
3.391848351245211557e+00 1.870414390354770140e-04 3.305082470205530920e-01 -5.876080107907177006e-04 5.559750753441550231e-02 -1.007110010468846573e-04 1.250617298635037455e+00 -5.278539062547060907e-03 -8.703870986848528946e-03 9.722580878763852465e-04 -1.883580938998246062e-03 2.076089124664525702e-04
3.425766834757663748e+00 1.696433614082539659e-04 3.263715389191867433e-01 -5.329503379304488401e-04 5.488876462489811203e-02 -9.127820406369582112e-05 1.246893579408925534e+00 -4.912073421364838294e-03 -8.484531595452151145e-03 8.991479471484324811e-04 -1.842644347526228984e-03 1.934714007188043485e-04
3.460024503105240345e+00 1.538539720192040508e-04 3.223091422088907310e-01 -4.833465082211410645e-04 5.419324038371087227e-02 -8.272556478458852752e-05 1.243226898965239746e+00 -4.570052744064482565e-03 -8.270380728825625638e-03 8.307583047682898323e-04 -1.802382201715136073e-03 1.801103444330455971e-04
3.494624748136292869e+00 1.395250221518167476e-04 3.183189075481837049e-01 -4.383307845841006634e-04 5.351053406543337942e-02 -7.497098524885878468e-05 1.239616552093762314e+00 -4.250927044339914383e-03 -8.061371963236587182e-03 7.668478746116817691e-04 -1.762804215206429910e-03 1.674981228705594313e-04
3.529570995617655971e+00 1.265216608157222820e-04 3.143986742743595242e-01 -3.974795201386526963e-04 5.284024518140295612e-02 -6.793991407375108565e-05 1.236060844704292228e+00 -3.953232092353179891e-03 -7.857452247357461783e-03 7.071831328481814659e-04 -1.723918648061852077e-03 1.556069533761825793e-04
3.564866705573832562e+00 1.147214132557636225e-04 3.105464845845795629e-01 -3.604079490937456861e-04 5.218200997783428718e-02 -6.156475259925988514e-05 1.232559198316250937e+00 -3.675585348621689553e-03 -7.658564137576647640e-03 6.515383432218306309e-04 -1.685732163658480980e-03 1.444089916480951314e-04
3.600515372629570887e+00 1.040129866768966458e-04 3.067604318592239143e-01 -3.267664348220715052e-04 5.153547532829572120e-02 -5.578416966654743334e-05 1.229110756900249513e+00 -3.416683940184642599e-03 -7.464646595699063122e-03 5.996955691882088508e-04 -1.648249956328759090e-03 1.338764272644561595e-04
3.636520526355866423e+00 9.429532647962659512e-05 3.030386763997471311e-01 -2.962375049362460031e-04 5.090030129675282566e-02 -5.054255893270718364e-05 1.225714561979402983e+00 -3.175302510645802191e-03 -7.275630862849298899e-03 5.514446721641753403e-04 -1.611476278082325103e-03 1.239815741285568479e-04
3.672885731619424998e+00 8.547669198680149787e-05 2.993794620903639792e-01 -2.685329475988931076e-04 5.027616385625366391e-02 -4.578951132981319908e-05 1.222369764832705652e+00 -2.950289223347471197e-03 -7.091446024111733824e-03 5.065832953209450104e-04 -1.575413340107027944e-03 1.146969555515450361e-04
3.709614588935619128e+00 7.747381696286513705e-05 2.957810582950438638e-01 -2.433911742160973872e-04 4.966274486416555334e-02 -4.147933669479105315e-05 1.219075027146222290e+00 -2.740563513157308426e-03 -6.912016928978387265e-03 4.649168325275098270e-04 -1.540062483948328922e-03 1.059953837481297263e-04
3.746710734824975297e+00 7.021119789348420159e-05 2.922418978184345151e-01 -2.205749835019091103e-04 4.905975547293994765e-02 -3.757065891504297872e-05 1.215830091280412750e+00 -2.545112014470181979e-03 -6.737265977877490014e-03 4.262583822264036826e-04 -1.505423943675972091e-03 9.785003357557636727e-05
3.784177842173225059e+00 6.362029575010722904e-05 2.887603605615277069e-01 -1.998690537477468201e-04 4.846689915453472608e-02 -3.402596567161735031e-05 1.212633396755492310e+00 -2.362985974889426737e-03 -6.567110693153918079e-03 3.904286861945635285e-04 -1.471496456407712927e-03 9.023451039940015692e-05
3.822019620594957257e+00 5.763898136886765912e-05 2.853349245236420639e-01 -1.810782004288335946e-04 4.788389735302223116e-02 -3.081129394319525108e-05 1.209483781557074034e+00 -2.193298032278206793e-03 -6.401467177150794129e-03 3.572560533060470454e-04 -1.438277867092776011e-03 8.312291201993114210e-05
